datetime,open,high,low,close,volume,SMA_12,SMA_26,RSI
1/1/2024 20:17,42740.58,42764,42740.57,42763.99,13.61862,42766.4525,42750.41308,49.63881696
1/1/2024 20:18,42764,42768,42753.96,42759.99,9.14534,42765.79833,42750.70577,52.4028777
1/1/2024 20:19,42760,42760,42753.96,42753.96,3.97896,42764.305,42751.65577,46.93472508
1/1/2024 20:20,42753.97,42753.97,42741.1,42742.92,13.72299,42763.62333,42752.62692,41.19683482
1/1/2024 20:21,42742.93,42742.93,42718.72,42725.34,21.22449,42760.76417,42752.92231,34.99484137
1/1/2024 20:22,42725.33,42750.26,42725.33,42750.26,11.40097,42759.98083,42754.17577,49.73621404
1/1/2024 20:23,42750.26,42750.26,42750.25,42750.25,1.61806,42758.48333,42755.42885,46.88080701
1/1/2024 20:24,42750.25,42750.26,42750.25,42750.26,6.97145,42755.915,42756.68269,46.88080701
1/1/2024 20:25,42750.25,42750.26,42736.9,42746.2,16.59012,42753.305,42757.49231,42.4681899
1/1/2024 20:26,42746.2,42759.66,42746.2,42759.65,9.6479,42751.815,42758.00038,42.69946174
1/1/2024 20:27,42759.65,42760.7,42749.35,42752.69,8.86686,42749.67333,42758.10385,41.73270294
1/1/2024 20:28,42752.69,42752.69,42732.18,42737.99,24.10828,42749.45833,42757.98462,38.00800679
1/1/2024 20:29,42738,42744.28,42731.11,42731.11,9.02958,42746.71833,42756.67923,36.16573034
1/1/2024 20:30,42731.12,42742.44,42731.11,42742.43,5.75005,42745.255,42756.26077,50.64413354
1/1/2024 20:31,42742.43,42742.44,42731.1,42731.11,7.5713,42743.35083,42755.06115,37.57181736
1/1/2024 20:32,42731.1,42738.19,42704.42,42712.01,40.82304,42740.775,42752.91385,33.72235039
1/1/2024 20:33,42712,42722,42712,42712,7.03036,42739.66333,42750.61077,35.15846067
1/1/2024 20:34,42712,42712.08,42706,42712.07,4.878,42736.48083,42749.10962,38.17010507
1/1/2024 20:35,42712.08,42722.03,42706.14,42718.05,10.10924,42733.7975,42747.50962,46.9315599
1/1/2024 20:36,42718.05,42721.2,42718.04,42721.2,3.05111,42731.37583,42746.03038,35.02370645
1/1/2024 20:37,42721.19,42722.03,42713.89,42714.9,8.20245,42728.7675,42743.97962,32.89129804
1/1/2024 20:38,42714.91,42714.91,42714.9,42714.9,4.41129,42725.03833,42741.43423,32.88480155
1/1/2024 20:39,42714.9,42714.91,42708.17,42708.18,5.03148,42721.32917,42738.76731,32.05926765
1/1/2024 20:40,42708.18,42722.72,42708.17,42722.72,6.35155,42720.05667,42736.65923,32.75105091
1/1/2024 20:41,42722.72,42722.72,42722.71,42722.71,2.60899,42719.35667,42734.51769,35.02497502
1/1/2024 20:42,42722.71,42730,42720,42722.15,15.88616,42717.66667,42733.80923,40.78641228
1/1/2024 20:43,42722.15,42731.04,42722.14,42731.03,6.93094,42717.66,42732.54154,49.95452478
1/1/2024 20:44,42731.04,42731.04,42731.03,42731.04,3.41735,42719.24583,42731.42808,42.57012394
1/1/2024 20:45,42731.04,42748.29,42731.03,42748.28,10.88357,42722.26917,42731.20962,60.39723871
1/1/2024 20:46,42748.29,42800,42748.28,42796.1,31.74976,42729.27167,42733.255,87.77967472
1/1/2024 20:47,42796.1,42796.11,42780,42784.09,10.75005,42734.775,42735.51462,79.23594777
1/1/2024 20:48,42784.1,42784.1,42778.14,42778.18,9.47705,42739.52333,42736.58846,75.59823434
1/1/2024 20:49,42778.17,42800.33,42778.17,42800.33,9.54333,42746.6425,42738.51462,78.31383345
1/1/2024 20:50,42800.32,42801.8,42800.32,42801.79,2.73482,42753.88333,42740.49654,78.05863101
1/1/2024 20:51,42801.8,42821.1,42801.79,42812,10.45742,42762.535,42743.02731,82.91079176
1/1/2024 20:52,42812,42812.01,42791.11,42810.1,24.8498,42769.81667,42744.96769,81.85651185
1/1/2024 20:53,42810.1,42810.1,42806,42806,5.5264,42776.7575,42747.01808,83.31743869
1/1/2024 20:54,42806.01,42821.03,42806,42818.22,10.88425,42784.76333,42750.10385,83.04955703
1/1/2024 20:55,42818.22,42824.9,42818.21,42824.43,6.41195,42792.54667,42753.69308,83.75365012
1/1/2024 20:56,42824.43,42824.43,42824.03,42824.03,13.68032,42800.29583,42756.83154,83.84267871
1/1/2024 20:57,42824.03,42824.04,42802.42,42802.43,10.67801,42804.80833,42759.57462,71.86963979
1/1/2024 20:58,42802.42,42812.96,42802.42,42812.95,7.64292,42806.2125,42763.45692,73.57122302
1/1/2024 20:59,42812.95,42815.56,42812.7,42812.7,5.28296,42808.59667,42767.33,70.5473335
1/1/2024 21:00,42812.71,42843.37,42812.7,42843.36,16.43756,42814.02833,42772.37962,66.9269341
1/1/2024 21:01,42843.36,42870,42835,42867.47,36.75258,42819.62333,42778.12654,77.48187212
1/1/2024 21:02,42867.48,42888,42852.01,42886.76,47.76376,42826.70417,42784.49423,82.88708505
1/1/2024 21:03,42886.76,42955.01,42886.75,42942.7,90.71811,42837.59583,42793.25577,85.79474028
1/1/2024 21:04,42942.69,42950.9,42930.18,42950.24,27.17369,42849.27417,42802.30731,86.21615028
1/1/2024 21:05,42950.24,42950.24,42924.46,42936.42,25.09117,42860.1425,42811.08577,79.82834676
1/1/2024 21:06,42936.43,42943.5,42924.46,42924.46,20.15985,42868.99583,42818.845,76.1549721
1/1/2024 21:07,42924.47,43000,42924.46,42998.99,114.62529,42883.5425,42829.47115,83.38349766
1/1/2024 21:08,42999,43049.99,42998.99,43044.87,175.5379,42901.94583,42841.88346,85.11666822
1/1/2024 21:09,43044.87,43044.88,42986.9,43009.94,58.48719,42919.23833,42852.61077,76.3935919
1/1/2024 21:10,43009.94,43038.26,43004.58,43022.41,34.59342,42936.69333,42863.81731,77.28748281
1/1/2024 21:11,43022.42,43037.79,43015.76,43020.97,24.03459,42954.04917,42874.30538,81.82559562
1/1/2024 21:12,43020.96,43070,43016.36,43060.12,50.45742,42972.1125,42884.46,83.22445358
1/1/2024 21:13,43060.11,43128,43060.11,43128,123.69466,42993.82333,42897.68731,85.86214741
1/1/2024 21:14,43127.99,43128,43101.1,43104.16,34.82401,43011.94,42910.225,80.13078238
1/1/2024 21:15,43104.15,43208.86,43104.15,43180.66,112.43685,43031.77,42924.85308,82.27631552
1/1/2024 21:16,43180.65,43187.33,43100.85,43105.01,60.34595,43044.6675,42936.51538,70.15123816
1/1/2024 21:17,43105,43105.01,43050.82,43054.01,43.35484,43054.46667,42945.82346,60.37197861
1/1/2024 21:18,43054.02,43092.61,43034,43088.01,52.23279,43068.09583,42956.51231,62.23425983
1/1/2024 21:19,43088.01,43091.94,43050,43091.08,23.95374,43075.77,42967.47692,64.00144849
1/1/2024 21:20,43091.09,43099,43050.65,43098.99,24.93926,43080.28,42978.27577,65.91700866
1/1/2024 21:21,43099,43145.76,43098.99,43145.76,42.9537,43091.59833,42990.63462,64.0992142
1/1/2024 21:22,43145.76,43145.76,43073.23,43094.28,48.25472,43097.5875,43001.02885,54.69596457
1/1/2024 21:23,43094.28,43132,43094.28,43131.99,19.58119,43106.83917,43013.70423,61.53875243
1/1/2024 21:24,43132,43132,43099.7,43119.23,29.96732,43111.765,43025.48423,59.14846171
1/1/2024 21:25,43119.23,43145.76,43112.11,43133.99,29.35373,43112.26417,43037.84154,60.4169739
1/1/2024 21:26,43133.99,43134,43081.48,43110.26,24.11326,43112.7725,43048.10692,54.7565742
1/1/2024 21:27,43110.25,43110.26,43061.11,43098,17.13369,43105.88417,43056.97346,46.81825895
1/1/2024 21:28,43098,43111.1,43094,43108.32,15.40134,43106.16,43065.495,50.45422781
1/1/2024 21:29,43108.32,43108.33,43063.05,43063.05,26.80484,43106.91333,43070.12385,36.21833181
1/1/2024 21:30,43063.06,43096,43050,43062.69,26.50766,43104.80333,43074.44885,43.97837223
1/1/2024 21:31,43062.68,43084,43061,43061,20.69284,43102.29667,43079.24038,51.15693998
1/1/2024 21:32,43061.01,43074,43061,43063.88,20.35295,43099.37083,43084.60269,45.54747758
1/1/2024 21:33,43063.89,43063.89,43033.55,43044.47,30.53415,43090.93,43086.35192,41.88855243
1/1/2024 21:34,43044.47,43049.18,43044.46,43048,14.74358,43087.07333,43086.47231,40.98893719
1/1/2024 21:35,43047.99,43059.12,43041.1,43041.1,25.95438,43079.49917,43087.67077,28.47033654
1/1/2024 21:36,43041.1,43041.11,43018.86,43040.2,23.63731,43072.91333,43088.355,35.9517872
1/1/2024 21:37,43040.2,43072,43040.19,43072,15.46212,43067.7475,43090.31769,33.92292437
1/1/2024 21:38,43071.99,43096,43069.99,43095.99,32.3163,43066.55833,43091.69731,44.12537917
1/1/2024 21:39,43096,43100,43076.07,43089.61,21.75078,43065.85917,43090.22077,38.28529194
1/1/2024 21:40,43089.61,43090.63,43072,43088,16.38904,43064.16583,43089.59923,43.34728033
1/1/2024 21:41,43087.99,43100,43087.99,43100,17.03296,43067.245,43086.49692,50.598659
1/1/2024 21:42,43099.99,43144.44,43099.99,43136.75,42.27977,43073.41667,43087.71769,57.34739236
1/1/2024 21:43,43136.76,43161.1,43136.75,43142.12,34.49748,43080.17667,43091.10654,75.74396041
1/1/2024 21:44,43142.13,43153.99,43133.98,43152.11,17.71349,43087.52917,43093.57192,77.39583333
1/1/2024 21:45,43152.12,43178.15,43144,43176,32.90433,43098.49,43096.83808,81.01402373
1/1/2024 21:46,43176.01,43176.01,43137.14,43150,23.21492,43106.99,43098.8,70.65029733
1/1/2024 21:47,43149.99,43161.59,43141.1,43152.01,19.38305,43116.2325,43099.04038,78.13415655
1/1/2024 21:48,43152,43154.5,43113.99,43126.01,22.42263,43123.38333,43100.26077,68.26162274
1/1/2024 21:49,43126,43137.52,43126,43137.51,10.99777,43128.8425,43100.47308,72.09312984
1/1/2024 21:50,43137.52,43152,43137.51,43141.1,10.98087,43132.60167,43101.31423,72.84045636
1/1/2024 21:51,43141.11,43178.65,43138.94,43141.1,26.19344,43136.8925,43101.58769,68.27268881
1/1/2024 21:52,43141.1,43159.01,43141.1,43158.52,14.30454,43142.76917,43103.44385,67.13056819
1/1/2024 21:53,43158.51,43158.52,43143.9,43143.98,13.19968,43146.43417,43105.21231,64.25761787
1/1/2024 21:54,43143.97,43144.97,43136,43136,19.96431,43146.37167,43106.27692,62.18026797
1/1/2024 21:55,43136,43140.97,43131.1,43131.11,13.74925,43145.45417,43108.89462,58.18985942
1/1/2024 21:56,43131.11,43131.11,43073.93,43092.97,45.1136,43140.52583,43110.05923,38.55843613
1/1/2024 21:57,43092.98,43097.03,43082,43082,33.72267,43132.6925,43110.86692,34.73491773
1/1/2024 21:58,43082.01,43111.1,43082,43111.1,31.98307,43129.45083,43112.68308,40.50826274
1/1/2024 21:59,43111.09,43115.71,43099.62,43111.1,14.13161,43126.04167,43115.24577,33.11127303
1/1/2024 22:00,43111.1,43144,43111.09,43143.99,14.52754,43127.54,43118.93769,48.49017736
1/1/2024 22:01,43143.99,43144,43103.64,43103.64,20.454,43124.7175,43121.34308,39.81126511
1/1/2024 22:02,43103.65,43128.08,43103.64,43128.07,23.02677,43123.63167,43124.72269,50.43681086
1/1/2024 22:03,43128.07,43154.86,43128.07,43154.85,20.44701,43124.7775,43127.90923,53.45308268
1/1/2024 22:04,43154.85,43158.59,43146.28,43146.28,8.99168,43123.7575,43129.84346,51.01148168
1/1/2024 22:05,43146.29,43166.47,43141.1,43166.46,18.89843,43125.63083,43132.79923,54.59021141
1/1/2024 22:06,43166.46,43170,43166.46,43170,5.03571,43128.46417,43135.95308,52.18783351
1/1/2024 22:07,43170,43189.22,43158,43182.85,24.53144,43132.77583,43139.13962,57.45578701
1/1/2024 22:08,43182.85,43185.01,43182.39,43185,8.95682,43140.445,43140.99538,59.61387537
1/1/2024 22:09,43185.01,43188.45,43162.64,43168.52,14.5104,43147.655,43142.01077,57.02060579
1/1/2024 22:10,43168.53,43168.53,43151.73,43151.73,8.33874,43151.04083,43141.99615,61.98792231
1/1/2024 22:11,43151.74,43155.85,43122,43155.85,17.92642,43154.77,43141.22115,65.49972715
1/1/2024 22:12,43155.85,43160,43155.84,43159.94,11.46046,43156.09917,43141.60346,61.45295938
1/1/2024 22:13,43159.94,43159.95,43159.94,43159.94,4.93315,43160.79083,43141.90846,61.45295938
1/1/2024 22:14,43159.95,43179.7,43159.94,43179.7,24.40465,43165.09333,43143.97346,58.92348443
1/1/2024 22:15,43179.69,43191.1,43176.78,43176.78,20.26227,43166.92083,43145.48385,72.48247879
1/1/2024 22:16,43176.78,43176.79,43146.88,43147.97,36.41641,43167.06167,43145.74808,55.95665709
1/1/2024 22:17,43147.98,43179.43,43147.97,43177.46,22.41142,43167.97833,43147.14654,56.65979381
1/1/2024 22:18,43177.47,43177.47,43165.79,43168.12,9.55987,43167.82167,43147.51577,56.40394089
1/1/2024 22:19,43168.12,43182.63,43168.11,43181.97,7.6069,43167.74833,43148.97692,54.72318655
1/1/2024 22:20,43181.97,43191.95,43181.96,43183.21,29.11674,43167.59917,43150.79269,54.07993082
1/1/2024 22:21,43183.21,43193.58,43183.2,43193.57,13.28102,43169.68667,43153.195,53.36260979
1/1/2024 22:22,43193.57,43200,43193.57,43199.99,12.19964,43173.70833,43157.31115,54.57933647
1/1/2024 22:23,43199.99,43200,43194.38,43200,22.16651,43177.3875,43161.84962,60.69293478
1/1/2024 22:24,43200,43209.03,43194.34,43209.02,20.89033,43181.4775,43165.61577,70.54435918
1/1/2024 22:25,43209.02,43219.01,43208,43213.14,26.74341,43185.91083,43169.54038,70.54435918
1/1/2024 22:26,43213.15,43213.15,43194.49,43201.11,29.52072,43187.695,43171.73731,63.9682432
1/1/2024 22:27,43201.11,43207.21,43198.78,43202.69,15.55566,43189.85417,43175.54692,64.35045317
1/1/2024 22:28,43202.69,43270,43202.69,43269.99,107.32698,43200.0225,43181.00538,72.97572396
1/1/2024 22:29,43270,43316.88,43262,43262.01,101.64937,43207.06833,43185.12692,71.14363681
1/1/2024 22:30,43262.01,43271.1,43242.14,43249.41,32.63663,43213.8425,43189.09346,77.36592209
1/1/2024 22:31,43249.42,43270,43234.16,43269.99,24.64117,43221.1775,43193.07538,76.22286459
1/1/2024 22:32,43269.98,43373.63,43269.98,43344.01,85.48318,43234.5775,43199.76808,86.47505288
1/1/2024 22:33,43344.01,43384.78,43323.86,43332.04,86.44492,43246.11667,43205.50615,81.36521339
1/1/2024 22:34,43332.04,43409.3,43329.58,43368,71.1519,43260.1175,43212.54462,83.72695747
1/1/2024 22:35,43368,43378,43346.77,43351.81,31.40044,43272.76833,43219.59423,78.27936236
1/1/2024 22:36,43351.81,43351.82,43323,43325.93,21.3793,43282.51083,43226.29423,71.04330972
1/1/2024 22:37,43325.94,43338,43309.21,43338,31.53849,43292.91583,43233.3,72.16511404
1/1/2024 22:38,43338,43380,43337.99,43370.17,22.95376,43307.00417,43241.38577,74.0917925
1/1/2024 22:39,43370.17,43404.75,43361.1,43395.82,50.58267,43323.09833,43250.45808,75.65874487
1/1/2024 22:40,43395.83,43397.45,43323.63,43327.99,22.93032,43327.93167,43256.16154,65.40628491
1/1/2024 22:41,43328,43358.57,43327.99,43343.1,11.60145,43334.68917,43262.55846,66.50678329
1/1/2024 22:42,43343.11,43364.18,43325.42,43364.17,17.22373,43344.2525,43270.87385,62.42218001
1/1/2024 22:43,43364.18,43385.39,43364.17,43382.31,19.96263,43353.6125,43278.75269,65.45319083
1/1/2024 22:44,43382.32,43397.23,43382.31,43395.09,21.57485,43357.86917,43287.48231,68.70474038
1/1/2024 22:45,43395.08,43417.55,43395.08,43417.01,26.96482,43364.95,43296.52231,68.81205855
1/1/2024 22:46,43417.01,43438.71,43408.02,43434.66,19.04674,43370.505,43306.19346,63.55453213
1/1/2024 22:47,43434.66,43471,43434.66,43461.66,75.73265,43379.65917,43316.50462,68.54787934
1/1/2024 22:48,43461.66,43500,43441.1,43487.14,66.39454,43393.09333,43327.54885,67.57538207
1/1/2024 22:49,43487.14,43500,43447.59,43462.03,51.2712,43403.42917,43337.62692,65.84258035
1/1/2024 22:50,43462.04,43486.36,43442,43486.35,34.89131,43413.11083,43348.29346,73.16199827
1/1/2024 22:51,43486.35,43513.43,43475.26,43506.03,103.82801,43422.295,43359.55846,73.73908621
1/1/2024 22:52,43506.02,43540,43505.98,43507.99,46.12242,43437.295,43371.36154,71.28822984
1/1/2024 22:53,43508,43537.6,43488.04,43528.01,30.09957,43452.70417,43383.87385,70.78001698
1/1/2024 22:54,43528.01,43550,43522,43527.84,26.52523,43466.34333,43393.79115,89.90455653
1/1/2024 22:55,43527.83,43527.84,43469.46,43481.1,55.15619,43474.57583,43402.21769,74.46461495
1/1/2024 22:56,43481.1,43511.1,43465.07,43465.07,33.90753,43480.4075,43410.51231,68.21299639
1/1/2024 22:57,43465.07,43490.51,43442,43483.74,61.22652,43485.96833,43418.73346,68.27370014
1/1/2024 22:58,43483.75,43528,43476.3,43527.5,26.75064,43493.705,43425.79077,71.45959612
1/1/2024 22:59,43527.51,43527.51,43498,43517.99,37.04205,43498.39917,43432.94269,67.05167173
1/1/2024 23:00,43517.98,43610,43510.71,43606.72,169.26503,43508.36417,43442.12423,73.42992538
1/1/2024 23:01,43606.71,43654.71,43587.54,43601.11,182.65514,43519.95417,43451.71269,70.16397235
1/1/2024 23:02,43601.11,43632,43581.1,43587.69,59.01112,43528.39917,43461.78038,65.06457316
1/1/2024 23:03,43587.68,43660,43587.68,43649.15,51.71648,43540.32583,43473.74769,75.28102032
1/1/2024 23:04,43649.15,43686.63,43649.15,43686.63,114.31468,43555.2125,43485.91923,76.12984031
1/1/2024 23:05,43686.62,43686.63,43618.01,43686.62,56.00217,43568.43,43497.10385,74.83565751
1/1/2024 23:06,43686.63,43696.95,43673.82,43683.94,53.35153,43581.43833,43510.79423,74.14971589
1/1/2024 23:07,43683.94,43699,43661.58,43684.04,36.05738,43598.35,43523.90731,72.65441241
1/1/2024 23:08,43684.04,43699.04,43676,43690.46,49.64765,43617.1325,43536.45692,73.19034853
1/1/2024 23:09,43690.46,43700,43677.6,43692.54,47.62596,43634.5325,43548.38885,84.55353641
1/1/2024 23:10,43692.54,43730,43691.24,43730,112.76722,43651.4075,43561.27,90.46091817
1/1/2024 23:11,43730,43730,43701.1,43714.12,41.87474,43667.75167,43572.69731,85.48675293
1/1/2024 23:12,43714.13,43720.59,43693.84,43708.08,27.49465,43676.19833,43583.21346,81.47308979
1/1/2024 23:13,43708.08,43757.13,43708.08,43731.64,112.8099,43687.07583,43593.59731,85.49828864
1/1/2024 23:14,43731.63,43731.64,43643.98,43643.98,57.33337,43691.76667,43599.62962,56.21289935
1/1/2024 23:15,43643.99,43684.47,43632.8,43671.06,64.68557,43693.5925,43607.66923,60.88444901
1/1/2024 23:16,43671.05,43703.96,43646.46,43653.99,47.86791,43690.8725,43614.11692,60.20062773
1/1/2024 23:17,43653.99,43670,43645.49,43647.69,23.00674,43687.62833,43619.56538,49.72944926
1/1/2024 23:18,43647.69,43647.69,43595.7,43638.76,51.35867,43683.86333,43624.595,40.0795789
1/1/2024 23:19,43638.77,43638.77,43589,43604.98,72.27962,43677.275,43627.55538,35.1585224
1/1/2024 23:20,43604.99,43630,43595.31,43628.7,37.99741,43672.12833,43631.43462,40.67144015
1/1/2024 23:21,43628.7,43631.1,43590.52,43590.52,36.99101,43663.62667,43635.64308,36.00670338
1/1/2024 23:22,43590.52,43598,43559.94,43576.05,27.47783,43650.7975,43639.91154,33.28365623
1/1/2024 23:23,43576.06,43582.84,43566.21,43582.84,24.84156,43639.8575,43643.72308,34.18943849
1/1/2024 23:24,43582.84,43641.72,43582.83,43638.71,65.60075,43634.07667,43648.00038,37.50581666
1/1/2024 23:25,43638.72,43682.06,43622.34,43676.78,29.06372,43629.505,43654.10769,45.18218415
1/1/2024 23:26,43676.78,43676.79,43649.96,43658.75,27.48638,43630.73583,43656.10885,43.82618708
1/1/2024 23:27,43658.76,43676.79,43658.71,43676.79,13.86443,43631.21333,43659.01962,43.03916343
1/1/2024 23:28,43676.78,43717.76,43676.78,43700.01,31.45333,43635.04833,43663.33962,58.50098619
1/1/2024 23:29,43700,43703.83,43691.69,43699.56,34.86724,43639.37083,43665.27846,54.70421233
1/1/2024 23:30,43699.56,43731.64,43685.19,43726.34,50.99197,43646.66917,43666.80577,61.57118639
1/1/2024 23:31,43726.33,43732.05,43724.49,43726.34,25.07813,43656.7825,43668.33346,62.83746287
1/1/2024 23:32,43726.34,43731.21,43674.28,43674.28,17.1231,43660.58083,43667.96192,55.08212671
1/1/2024 23:33,43674.29,43694.11,43656.01,43692.76,23.31476,43669.10083,43668.29731,63.13442662
1/1/2024 23:34,43692.54,43692.54,43676,43676.01,19.666,43677.43083,43667.74154,57.22974419
1/1/2024 23:35,43676.01,43700,43676,43696,18.23706,43686.86083,43667.87462,67.06796117
1/1/2024 23:36,43696,43696,43655.63,43671.09,13.44667,43689.55917,43665.60885,64.87603306
1/1/2024 23:37,43671.1,43684.22,43657.47,43657.47,19.20044,43687.95,43663.43,61.43684678
1/1/2024 23:38,43657.48,43685.61,43657.47,43672.3,18.00281,43689.07917,43662.05385,55.88823055
1/1/2024 23:39,43672.31,43672.31,43636.39,43669.99,27.07284,43688.5125,43659.68269,48.63911492
1/1/2024 23:40,43670,43719.97,43665.67,43713.48,23.39529,43689.635,43662.35577,59.95344269
1/1/2024 23:41,43713.47,43719.06,43706.11,43716.53,36.35268,43691.04917,43664.10462,57.64407171
1/1/2024 23:42,43716.53,43718.14,43701.88,43701.88,17.58593,43689.01083,43665.94654,50.37196165
1/1/2024 23:43,43701.88,43735.73,43692,43733.23,67.40219,43689.585,43669.23654,55.9641478
1/1/2024 23:44,43733.24,43800,43724,43800,153.74181,43700.06167,43675.43808,61.42866009
1/1/2024 23:45,43799.99,43827,43782.65,43787.65,168.49419,43707.96917,43682.46385,59.16141179
1/1/2024 23:46,43787.65,43829.99,43771.73,43823.15,51.27161,43720.23083,43689.94269,73.4035529
1/1/2024 23:47,43823.14,43829.47,43807.59,43811.96,43.70171,43729.89417,43698.45962,69.17878749
1/1/2024 23:48,43811.97,43818,43800,43800.01,32.41567,43740.6375,43707.07346,70.26408681
1/1/2024 23:49,43800,43800.01,43762,43762,29.00606,43749.34833,43713.96423,60.18581394
1/1/2024 23:50,43762.01,43762.01,43744.26,43745.08,18.87836,43755.41333,43718.05538,61.70764898
1/1/2024 23:51,43745.08,43745.08,43692.12,43695,27.8131,43757.4975,43718.75615,55.32415946
1/1/2024 23:52,43694.99,43724,43694.99,43697.43,58.72509,43756.16,43720.24385,53.69504485
1/1/2024 23:53,43697.43,43697.44,43695,43695.01,7.87511,43754.36667,43720.94462,53.67768109
1/1/2024 23:54,43695,43695.01,43677.2,43685.15,27.89311,43752.9725,43720.37308,45.37891887
1/1/2024 23:55,43685.16,43695,43677.98,43695,16.3392,43749.78667,43720.19769,46.56432515
1/1/2024 23:56,43695,43716,43694.99,43706.01,16.73149,43741.95417,43719.41577,50.66679583
1/1/2024 23:57,43706.01,43706.01,43674,43674.01,43.03328,43732.48417,43717.40308,40.45885158
1/1/2024 23:58,43674.01,43674.01,43653.25,43654.32,26.10478,43718.415,43716.63538,22.33153536
1/1/2024 23:59,43654.31,43687.86,43648.04,43687.86,45.40932,43708.07333,43716.44692,32.45913166
1/2/2024 0:00,43687.85,43729.02,43687.85,43726.01,56.5397,43701.90667,43718.37,33.08254963
1/2/2024 0:01,43726.01,43731.72,43719.85,43728.18,31.83369,43699.08833,43719.60769,34.93598964
1/2/2024 0:02,43728.18,43728.18,43697.98,43714.92,46.76532,43696.575,43721.29346,34.77218225
1/2/2024 0:03,43714.91,43714.92,43696.42,43696.42,29.5103,43696.69333,43722.79154,37.38263814
1/2/2024 0:04,43696.42,43740,43696.42,43736.48,23.62828,43699.9475,43725.26,48.48067274
1/2/2024 0:05,43736.48,43739.99,43708.15,43729.98,38.49453,43702.86167,43727.56731,57.30454394
1/2/2024 0:06,43729.98,43738.04,43729.97,43738.03,13.62966,43707.26833,43728.51154,58.28368563
1/2/2024 0:07,43738.03,43770.72,43738.03,43760.13,48.84595,43712.69583,43730.18846,62.29885926
1/2/2024 0:08,43760.13,43760.14,43730.93,43730.93,23.94885,43714.7725,43731.30577,58.05758941
1/2/2024 0:09,43730.93,43730.94,43696.71,43696.72,10.36615,43716.665,43729.90154,50.27882246
1/2/2024 0:10,43696.71,43710,43696.71,43708.66,24.91274,43721.19333,43726.38846,50.42828975
1/2/2024 0:11,43708.66,43710,43700,43710,20.35333,43723.03833,43723.40192,56.45653188
1/2/2024 0:12,43709.99,43754.39,43709.99,43754.38,29.59828,43725.4025,43720.75692,66.48978247
1/2/2024 0:13,43754.38,43754.39,43716.03,43716.03,17.06363,43724.39,43717.06731,54.56993608
1/2/2024 0:14,43716.03,43724.57,43711.57,43724.56,22.58173,43725.19333,43714.16538,49.73976094
1/2/2024 0:15,43724.56,43744.52,43724.56,43724.58,30.09781,43727.54,43712.72615,49.34886413
1/2/2024 0:16,43724.58,43779.61,43724.58,43779.61,26.1163,43731.13417,43714.05423,60.16467113
1/2/2024 0:17,43779.61,43792.59,43760.25,43760.32,32.18419,43733.6625,43716.56654,60.01567398
1/2/2024 0:18,43760.33,43760.33,43740,43747.14,15.05935,43734.42167,43718.47846,51.82459263
1/2/2024 0:19,43747.14,43757.99,43743.7,43757.97,11.31046,43734.24167,43720.9,54.72086355
1/2/2024 0:20,43757.98,43769.75,43741.1,43755.46,37.31362,43736.28583,43723.60423,52.99577189
1/2/2024 0:21,43755.47,43755.47,43720.15,43722.35,57.11265,43738.42167,43724.65615,43.74337573
1/2/2024 0:22,43722.35,43727.12,43720.88,43724.25,16.80316,43739.72083,43725.35769,48.78377394
1/2/2024 0:23,43724.25,43724.26,43695.18,43697.21,17.83062,43738.655,43726.25,50.09160591
1/2/2024 0:24,43697.22,43697.22,43674.03,43674.03,10.12183,43731.95917,43727.00808,43.78700348
1/2/2024 0:25,43674.03,43699.67,43674.03,43684.82,23.49023,43729.35833,43726.89115,45.63059624
1/2/2024 0:26,43684.81,43684.82,43678.24,43678.24,14.22778,43725.49833,43725.05385,34.79268195
1/2/2024 0:27,43678.25,43682.66,43632,43634.01,25.16746,43717.95083,43721.43192,33.99422371
1/2/2024 0:28,43634.01,43645,43632.48,43644.99,26.1378,43706.7325,43718.74231,34.61939923
1/2/2024 0:29,43645,43661.1,43644.99,43656.15,19.90936,43698.05167,43717.19346,37.31885401
1/2/2024 0:30,43656.14,43656.15,43637.68,43637.69,19.55364,43688.93083,43713.39385,19.57640199
1/2/2024 0:31,43637.69,43637.69,43599.07,43599.07,50.45981,43675.68917,43708.35885,18.07815655
1/2/2024 0:32,43599.08,43619.12,43592.37,43619.11,23.28943,43664.32667,43703.785,25.32475041
1/2/2024 0:33,43619.11,43631.09,43611.1,43617.13,19.15661,43655.55833,43698.285,21.8971985
1/2/2024 0:34,43617.14,43617.14,43597.13,43609.86,14.69646,43646.02583,43693.62846,21.48899507
1/2/2024 0:35,43609.86,43618.65,43593.49,43601.54,25.233,43638.05333,43689.96769,23.79960963
1/2/2024 0:36,43601.55,43606.73,43577.91,43578.01,30.35391,43630.05167,43684.94269,21.00483781
1/2/2024 0:37,43578,43588.37,43559.42,43560.31,35.30017,43619.67583,43679.18538,21.81271619
1/2/2024 0:38,43560.31,43560.31,43517.66,43526.67,85.64464,43607.045,43670.42731,20.9119621
1/2/2024 0:39,43526.67,43536.03,43524,43536.03,61.72748,43598.88,43663.50423,20.46293723
1/2/2024 0:40,43536.02,43569.77,43536.02,43565.68,26.31573,43592.27083,43657.39346,29.53007929
1/2/2024 0:41,43565.69,43565.69,43521.72,43521.72,13.36425,43581.06833,43649.59115,29.55910729
1/2/2024 0:42,43521.73,43521.73,43497.73,43505,23.64268,43570.01083,43639.02923,25.03833672
