datetime,open,high,low,volume,SMA_12,SMA_26,RSI,close
12/29/2023 0:07,42594.22,42607.79,42594.21,14.06668,42531.13083,42518.38769,64.57271688,42607.79
12/29/2023 0:08,42607.79,42611.1,42600.12,28.27881,42538.69083,42521.49385,67.89634344,42606.76
12/29/2023 0:09,42606.76,42606.77,42590,13.09719,42544.02583,42524.31885,61.72614712,42590.01
12/29/2023 0:10,42590,42606.77,42590,15.59385,42550.21417,42527.12885,64.36898125,42606.76
12/29/2023 0:11,42606.77,42615.99,42606.76,8.85246,42559.34333,42531.17385,64.28639467,42615.98
12/29/2023 0:12,42615.98,42615.99,42609.64,6.36682,42567.47,42534.77654,62.25497983,42609.65
12/29/2023 0:13,42609.64,42611.72,42594.68,20.68023,42579.8825,42538.26077,64.53057595,42594.68
12/29/2023 0:14,42594.68,42594.69,42591.1,4.33318,42587.68917,42542.24385,63.09401426,42591.1
12/29/2023 0:15,42591.11,42591.11,42566,17.23981,42589.7075,42544.83808,73.10662824,42566
12/29/2023 0:16,42566.01,42596.48,42566,13.73221,42593.31083,42548.58308,68.94164633,42582.79
12/29/2023 0:17,42582.78,42600,42582.78,10.6668,42597.14417,42552.65885,64.6854029,42599.99
12/29/2023 0:18,42600,42600,42582.79,5.96682,42596.1925,42555.73923,60.14543749,42582.8
12/29/2023 0:19,42582.79,42582.8,42576,3.66457,42593.54417,42558.14654,55.35766423,42576.01
12/29/2023 0:20,42576,42576.01,42562,7.1993,42589.81417,42560.66423,41.01405622,42562
12/29/2023 0:21,42562,42573.06,42562,12.99238,42588.40083,42562.73654,40.17311609,42573.05
12/29/2023 0:22,42573.05,42575.96,42573.01,6.33114,42585.58833,42564.92769,40.39938556,42573.01
12/29/2023 0:23,42573.02,42573.02,42561.1,12.0059,42581.01583,42566.27846,41.5457524,42561.11
12/29/2023 0:24,42561.11,42573.09,42561.1,12.65834,42577.54583,42567.64423,37.97106848,42568.01
12/29/2023 0:25,42568,42568.01,42561.29,5.46067,42575.0875,42569.90385,33.57900181,42565.18
12/29/2023 0:26,42565.17,42565.18,42565.17,1.88419,42572.92667,42571.94385,35.00943651,42565.17
12/29/2023 0:27,42565.18,42594,42565.17,21.73839,42574.65667,42577.36808,47.44483159,42586.76
12/29/2023 0:28,42586.76,42595.11,42572.19,14.51054,42575.68333,42581.12538,51.25508607,42595.11
12/29/2023 0:29,42595.11,42595.11,42595.1,3.51196,42575.27667,42583.17654,60.80950613,42595.11
12/29/2023 0:30,42595.11,42595.11,42571.1,9.49409,42574.30167,42584.39,45.88003101,42571.1
12/29/2023 0:31,42571.1,42579.99,42570.1,16.14148,42573.87083,42585.03808,38.33346674,42570.84
12/29/2023 0:32,42570.84,42570.84,42552.44,12.08072,42573.07417,42583.43115,37.96575234,42552.44
12/29/2023 0:33,42552.44,42552.45,42540,8.1159,42570.88,42581.08231,38.29055729,42546.72
12/29/2023 0:34,42546.71,42546.72,42524.95,14.33924,42567.46083,42578.20615,38.06836248,42531.98
12/29/2023 0:35,42531.99,42531.99,42518.11,8.10599,42564.57083,42575.76077,30.6234414,42526.43
12/29/2023 0:36,42526.44,42532,42492.81,23.87267,42558.30667,42571.37923,23.94540136,42492.84
12/29/2023 0:37,42492.83,42503.82,42477.33,15.06217,42551.04167,42566.07231,23.49639645,42478
12/29/2023 0:38,42478,42478.04,42466,21.78431,42543.78083,42561.01038,19.99599813,42478.04
12/29/2023 0:39,42478.03,42503.32,42478.03,17.85707,42535.72083,42556.98577,26.3859208,42490.04
12/29/2023 0:40,42490.04,42508.55,42463.89,29.57284,42528.5075,42553.81077,34.05968468,42508.55
12/29/2023 0:41,42508.55,42516.55,42498.97,16.71306,42521.96083,42551.90885,28.59581733,42516.55
12/29/2023 0:42,42516.54,42521.1,42514,18.32859,42517.71917,42549.50154,26.48923483,42520.2
12/29/2023 0:43,42520.2,42520.2,42484.35,14.02899,42510.5125,42545.05423,21.62439149,42484.36
12/29/2023 0:44,42484.35,42484.36,42452.42,20.70288,42502.31,42540.10077,20.94396744,42454.01
12/29/2023 0:45,42454.01,42477.9,42453.59,22.00971,42496.08333,42536.10038,27.45643646,42472
12/29/2023 0:46,42471.99,42472,42441.17,16.66501,42488.51667,42531.45346,25.98428596,42441.18
12/29/2023 0:47,42441.17,42444.71,42386,31.06474,42478.89667,42525.22038,23.5016204,42410.99
12/29/2023 0:48,42410.99,42426.6,42400.6,29.77659,42472.03833,42518.97154,24.89041436,42410.54
12/29/2023 0:49,42410.54,42410.55,42348,40.01557,42462.35917,42511.30769,21.12226277,42361.85
12/29/2023 0:50,42361.85,42373.29,42352,36.18038,42453.62917,42503.81808,27.25266362,42373.28
12/29/2023 0:51,42373.29,42373.29,42334.99,32.94156,42440.96,42495.08077,25.28686933,42338.01
12/29/2023 0:52,42338.01,42398,42338,26.23818,42431.595,42488.58077,38.00790977,42396.17
12/29/2023 0:53,42396.17,42411.09,42388.62,11.48024,42422.80583,42481.82385,38.53192355,42411.08
12/29/2023 0:54,42411.08,42411.09,42394.19,17.18848,42413.60833,42474.69769,34.90519878,42409.83
12/29/2023 0:55,42409.83,42409.83,42366.8,17.78482,42406.36667,42467.09577,32.03066059,42397.46
12/29/2023 0:56,42397.46,42430.01,42397.46,11.49227,42404.36583,42461.66885,37.48126353,42430
12/29/2023 0:57,42430.01,42434.94,42393.06,18.97271,42399.69917,42455.71346,39.90012411,42416
12/29/2023 0:58,42416,42427.02,42415.77,16.4582,42397.76917,42450.54346,44.19684608,42418.02
12/29/2023 0:59,42418.02,42457.54,42418.01,34.62634,42401.35333,42446.97731,47.25676664,42454
12/29/2023 1:00,42454,42459.88,42440.01,10.22987,42405.465,42444.20423,53.08438345,42459.88
12/29/2023 1:01,42459.88,42459.91,42442,16.18292,42413.63667,42441.64577,58.9603634,42459.91
12/29/2023 1:02,42459.9,42479.85,42445.91,19.05846,42419.68917,42439.84077,56.17212857,42445.91
12/29/2023 1:03,42445.92,42445.92,42375.01,75.70479,42423.9175,42436.40808,54.55932203,42388.75
12/29/2023 1:04,42388.75,42474.18,42388.75,28.69926,42430.4175,42436.25923,63.6711022,42474.17
12/29/2023 1:05,42474.17,42523.38,42474.17,17.83664,42439.775,42437.54115,74.20348898,42523.37
12/29/2023 1:06,42523.38,42523.38,42502.65,24.20442,42448.0075,42437.54385,66.5606315,42508.62
12/29/2023 1:07,42508.62,42519.56,42505.03,20.44249,42458.04333,42437.59538,65.99574685,42517.89
12/29/2023 1:08,42517.89,42536.21,42512.14,23.20159,42466.89333,42438.21077,68.00501525,42536.2
12/29/2023 1:09,42536.21,42536.21,42521.12,18.53804,42475.70667,42439.64923,67.60623229,42521.76
12/29/2023 1:10,42521.76,42540,42521.12,9.28533,42485.53833,42442.80269,65.83507619,42536
12/29/2023 1:11,42536.01,42536.04,42528,28.2446,42492.37417,42445.26538,68.71200075,42536.03
12/29/2023 1:12,42536.02,42560.92,42536.02,29.79767,42500.7375,42449.84462,70.73661495,42560.24
12/29/2023 1:13,42560.24,42568.77,42560.23,4.34181,42509.8075,42455.91231,68.18830243,42568.75
12/29/2023 1:14,42568.76,42592.26,42568.75,9.03953,42522.00333,42462.90154,69.8721028,42592.26
12/29/2023 1:15,42592.26,42592.26,42565.02,17.42233,42536.69333,42470.71615,64.58865327,42565.03
12/29/2023 1:16,42565.02,42565.03,42535.29,10.47066,42541.7875,42476.94769,61.88665195,42535.3
12/29/2023 1:17,42535.3,42535.3,42516.43,18.8771,42541.99917,42484.17462,70.89324884,42525.91
12/29/2023 1:18,42525.91,42530,42516.44,6.92786,42542.9475,42488.93731,59.21280103,42520
12/29/2023 1:19,42519.99,42526.98,42519.95,9.08019,42543.12,42493.125,49.14566318,42519.96
12/29/2023 1:20,42519.95,42534,42519.95,4.83129,42542.93667,42497.90077,56.38137383,42534
12/29/2023 1:21,42534,42534,42514,12.71772,42542.29083,42502.38346,49.07433915,42514.01
12/29/2023 1:22,42514,42514.01,42514,2.14965,42540.45833,42505.61462,44.19929942,42514.01
12/29/2023 1:23,42514.01,42514.01,42514,4.8421,42538.6225,42509.38385,47.80592626,42514
12/29/2023 1:24,42514.01,42524,42514,11.21228,42535.6025,42513.46,46.52375435,42524
12/29/2023 1:25,42523.99,42524,42494.53,15.30139,42529.87333,42515.22923,40.83532584,42500
12/29/2023 1:26,42500,42500,42491.06,3.93229,42521.44083,42516.42885,30.92283082,42491.07
12/29/2023 1:27,42491.06,42491.07,42486,4.91773,42514.85583,42517.43269,26.73751687,42486.01
12/29/2023 1:28,42486,42490.4,42486,3.62563,42511.11417,42519.14385,17.91204637,42490.4
12/29/2023 1:29,42490.4,42497.99,42490.39,7.84074,42508.78667,42523.345,25.89343496,42497.98
12/29/2023 1:30,42497.99,42499.99,42497.98,3.89253,42507.11833,42524.33769,34.13867433,42499.98
12/29/2023 1:31,42499.98,42551.99,42499.98,9.93009,42509.78667,42525.43808,58.46703475,42551.98
12/29/2023 1:32,42551.98,42560.1,42551.98,13.64226,42511.96083,42527.41769,62.83701569,42560.09
12/29/2023 1:33,42560.09,42560.1,42532.01,20.2702,42513.46083,42527.96077,53.27107878,42532.01
12/29/2023 1:34,42532.01,42532.02,42507.55,16.36299,42514.02167,42527.36615,46.34549664,42520.74
12/29/2023 1:35,42520.73,42546.83,42520.73,13.9499,42516.75667,42528.33,58.74886673,42546.82
12/29/2023 1:36,42546.83,42552.36,42546.82,9.03802,42519.12,42528.95923,59.93265993,42552.36
12/29/2023 1:37,42552.35,42552.36,42552.35,4.22892,42523.4825,42529.58692,59.93265993,42552.35
12/29/2023 1:38,42552.36,42552.36,42552.35,4.09409,42528.58917,42529.28346,57.74378585,42552.35
12/29/2023 1:39,42552.36,42552.36,42552.35,4.61365,42534.11833,42528.65308,66.45919779,42552.36
12/29/2023 1:40,42552.35,42552.36,42552.31,4.60438,42539.27833,42527.11692,70.39355397,42552.32
12/29/2023 1:41,42552.31,42552.32,42552.31,2.89752,42543.80583,42526.62769,72.84316428,42552.31
12/29/2023 1:42,42552.31,42557.12,42552.31,6.62492,42548.56667,42527.46654,72.91967292,42557.11
12/29/2023 1:43,42557.11,42561.55,42557.11,11.644,42549.36,42528.83538,72.31277224,42561.5
12/29/2023 1:44,42561.5,42561.51,42561.5,3.58563,42549.47833,42530.43192,71.9201995,42561.51
12/29/2023 1:45,42561.5,42571.1,42561.5,3.74708,42552.735,42532.39846,59.75696926,42571.09
12/29/2023 1:46,42571.1,42571.1,42571.09,3.03922,42556.93083,42533.825,56.12335783,42571.09
12/29/2023 1:47,42571.09,42573.59,42571.09,2.86709,42559.16167,42536.11654,82.3630137,42573.59
12/29/2023 1:48,42573.59,42573.59,42573.58,3.45941,42560.93,42538.40769,99.86787467,42573.58
12/29/2023 1:49,42573.59,42573.59,42573.58,6.21434,42562.69917,42540.69923,99.73977695,42573.58
12/29/2023 1:50,42573.59,42573.59,42564.97,7.63385,42563.75167,42542.27538,71.06141522,42564.98
12/29/2023 1:51,42564.98,42564.98,42557.13,10.14279,42564.14917,42544.47269,56.32275132,42557.13
12/29/2023 1:52,42557.13,42568.84,42557.11,19.70873,42565.525,42547.46346,66.64646465,42568.83
12/29/2023 1:53,42568.84,42572.72,42568.83,3.66668,42567.22583,42550.79846,69.07081304,42572.72
12/29/2023 1:54,42572.71,42605.82,42572.71,21.24047,42571.28417,42555.23731,80.94411663,42605.81
12/29/2023 1:55,42605.81,42611.1,42605.81,12.47224,42575.41417,42559.58654,82.0442893,42611.06
12/29/2023 1:56,42611.06,42611.06,42586.93,22.00286,42577.5325,42562.93077,63.43243243,42586.93
12/29/2023 1:57,42586.93,42586.94,42586.89,6.77215,42578.85,42564.27385,61.90922731,42586.9
12/29/2023 1:58,42586.9,42622.89,42586.89,28.55904,42583.16583,42566.68885,71.51672393,42622.88
12/29/2023 1:59,42622.89,42626.07,42622.88,14.05434,42587.53917,42570.30654,70.18059022,42626.07
12/29/2023 2:00,42626.07,42630.96,42606.53,25.84783,42590.285,42573.60615,61.37647663,42606.53
12/29/2023 2:01,42606.53,42606.54,42575.39,15.88851,42590.43583,42574.705,50.48806941,42575.39
12/29/2023 2:02,42575.39,42575.4,42560.07,8.85198,42590.0275,42575.00192,46.61992989,42560.08
12/29/2023 2:03,42560.07,42560.08,42531.1,21.26212,42588.44417,42574.455,42.00315813,42538.13
12/29/2023 2:04,42538.13,42567.77,42538.13,16.92326,42587.1775,42574.50423,47.51695471,42553.63
12/29/2023 2:05,42553.64,42598.74,42553.63,32.75574,42588.615,42575.95077,56.3881108,42589.97
12/29/2023 2:06,42589.97,42619.47,42584,74.4871,42586.82917,42577.18385,53.09847368,42584.38
12/29/2023 2:07,42584.37,42603.1,42584.37,15.12633,42585.4575,42578.81038,54.25250719,42594.6
12/29/2023 2:08,42594.6,42618,42594.59,16.83467,42588.0425,42581.15038,52.45232708,42617.95
12/29/2023 2:09,42617.95,42617.99,42607.81,14.44982,42590.6325,42583.32269,51.42798184,42617.98
12/29/2023 2:10,42617.98,42617.99,42602,12.12961,42588.89333,42584.88038,53.22029555,42602.01
12/29/2023 2:11,42602.01,42602.01,42571.69,21.40006,42584.3625,42584.90385,47.12578474,42571.7
12/29/2023 2:12,42571.7,42571.7,42539,22.86214,42580.46083,42584.46615,36.86312024,42559.71
12/29/2023 2:13,42559.72,42559.72,42542.92,11.21454,42578.01167,42583.405,34.04662283,42546
12/29/2023 2:14,42546,42562.72,42531.18,18.89965,42577.66333,42582.725,39.50934483,42555.9
12/29/2023 2:15,42555.9,42595.62,42538,21.65044,42582.06167,42583.39154,53.16502162,42590.91
12/29/2023 2:16,42590.9,42615.18,42581.1,22.21353,42586.42583,42584.96923,59.37295885,42606
12/29/2023 2:17,42606,42615.98,42592.76,15.52863,42586.65917,42586.34,61.56451067,42592.77
12/29/2023 2:18,42592.77,42615.68,42592.76,11.21992,42589.2675,42588.14192,62.7334291,42615.68
12/29/2023 2:19,42615.68,42637.67,42615.67,17.74293,42592.04917,42590.26731,58.65397751,42627.98
12/29/2023 2:20,42627.98,42647.7,42627.97,18.20503,42594.21,42591.73154,62.93928323,42643.88
12/29/2023 2:21,42643.88,42650,42637.05,21.16519,42596.8775,42593.22885,62.26473584,42649.99
12/29/2023 2:22,42649.99,42668.7,42649.99,16.43226,42601.24833,42595.82615,58.82182381,42654.46
12/29/2023 2:23,42654.46,42668.88,42653.25,17.12331,42609.34667,42598.97923,61.4991867,42668.88
12/29/2023 2:24,42668.88,42679.29,42668.87,10.71564,42619.13417,42601.06692,67.58882179,42677.16
12/29/2023 2:25,42677.16,42699.5,42677.15,14.28342,42631.8025,42603.83423,80.93349006,42698.02
12/29/2023 2:26,42698.01,42698.02,42660,14.69419,42640.4775,42605.89077,71.78228574,42660
12/29/2023 2:27,42660,42700.09,42660,82.44894,42649.57333,42610.68577,80.02416589,42700.06
12/29/2023 2:28,42700.06,42740.02,42700.06,62.50181,42658.96,42616.78423,80.67787664,42718.64
12/29/2023 2:29,42718.64,42718.65,42698.56,31.10297,42667.77583,42622.95462,71.50333586,42698.56
12/29/2023 2:30,42698.56,42699.6,42681.63,14.74042,42673.2725,42627.87808,64.99960339,42681.64
12/29/2023 2:31,42681.64,42681.64,42660.01,11.6484,42675.94167,42630.57192,62.90396868,42660.01
12/29/2023 2:32,42660.02,42678.01,42660.01,19.67932,42678.785,42634.17269,62.18996949,42678
12/29/2023 2:33,42678.01,42730,42678,24.48391,42685.07667,42639.20692,66.76524191,42725.49
12/29/2023 2:34,42725.48,42725.49,42713.91,13.29002,42690.87417,42643.28692,64.50048848,42724.03
12/29/2023 2:35,42724.04,42725.52,42692.03,16.76532,42692.80417,42646.13538,56.95616212,42692.04
12/29/2023 2:36,42692.04,42730.03,42688.99,22.31674,42697.21,42651.05923,61.25323882,42730.03
12/29/2023 2:37,42730.02,42730.03,42716.21,37.61311,42699.37417,42656.91654,58.4165674,42723.99
12/29/2023 2:38,42723.98,42745.97,42723.98,18.55535,42706.45833,42664.04346,59.97412754,42745.01
12/29/2023 2:39,42745,42745.01,42730.35,8.00383,42708.9825,42671.13385,54.84083491,42730.35
12/29/2023 2:40,42730.36,42737.16,42716.89,47.80116,42709.76917,42677.75615,61.41592327,42728.08
12/29/2023 2:41,42728.08,42728.09,42685.86,21.28975,42710.57,42682.26615,51.4584757,42708.17
12/29/2023 2:42,42708.17,42730.04,42692.01,75.58942,42714.2675,42686.88192,51.32893361,42726.01
12/29/2023 2:43,42726.01,42726.01,42711.34,13.74235,42718.61583,42691.475,52.51448179,42712.19
12/29/2023 2:44,42712.19,42716.29,42711.34,13.04996,42721.395,42695.15462,55.82663267,42711.35
12/29/2023 2:45,42711.34,42720.46,42691.1,35.45539,42718.53,42697.58269,56.13267077,42691.11
12/29/2023 2:46,42691.11,42695.92,42691.06,8.35273,42715.86083,42699.43346,52.96033156,42692
12/29/2023 2:47,42692.01,42707.53,42679.84,21.11397,42714.845,42700.58192,38.65354018,42679.85
12/29/2023 2:48,42679.84,42679.85,42658.33,21.78267,42709.6875,42701.10808,36.77910773,42668.14
12/29/2023 2:49,42668.14,42672,42668.14,8.19424,42705.03333,42701.07962,43.33816479,42668.14
12/29/2023 2:50,42668.15,42668.15,42625.33,16.07131,42695.5725,42699.32269,22.32518955,42631.48
12/29/2023 2:51,42631.47,42631.48,42613.66,12.26737,42687.285,42696.74115,23.03146185,42630.9
12/29/2023 2:52,42630.9,42630.91,42589.01,17.11953,42675.95083,42694.12846,9.837184874,42592.07
12/29/2023 2:53,42592.07,42604.39,42585,10.07043,42666.1975,42689.93885,10.60108671,42591.13
12/29/2023 2:54,42591.14,42609.65,42586.24,9.17471,42654.55083,42684.84692,10.44676223,42586.25
12/29/2023 2:55,42586.25,42601.26,42577.05,22.38597,42643.2975,42680.17731,11.11704653,42577.15
12/29/2023 2:56,42577.15,42589.8,42576.17,11.84142,42633.1675,42676.64462,8.286379226,42589.79
12/29/2023 2:57,42589.79,42600.56,42586.24,9.57067,42625.62083,42674.35769,15.16040444,42600.55
12/29/2023 2:58,42600.55,42600.56,42573.33,27.00005,42615.7325,42670.33231,13.01784662,42573.34
12/29/2023 2:59,42573.33,42575.47,42563.75,7.51597,42606.05833,42664.11192,13.80662764,42563.76
12/29/2023 3:00,42563.76,42596,42563.75,34.09179,42600.04583,42659.18731,26.83938824,42595.99
12/29/2023 3:01,42595.99,42616,42590,19.7717,42595.70083,42656.26269,35.16013573,42616
12/29/2023 3:02,42615.99,42620.04,42615.99,5.44142,42594.7475,42652.03231,38.40740384,42620.04
12/29/2023 3:03,42620.03,42646.45,42618.04,17.68966,42596.04333,42649.05,45.3628084,42646.45
12/29/2023 3:04,42646.44,42646.45,42625.74,33.58238,42598.935,42644.50231,48.91419614,42626.77
12/29/2023 3:05,42626.77,42649.01,42613.02,20.36234,42603.51667,42641.26231,53.22724379,42646.11
12/29/2023 3:06,42646.11,42655.13,42642.8,13.95981,42609.25667,42638.45654,65.3177225,42655.13
12/29/2023 3:07,42655.13,42668.15,42641.1,21.45779,42614.58667,42635.87731,61.41512881,42641.11
12/29/2023 3:08,42641.11,42651.1,42620,21.07822,42617.105,42631.80038,57.17870205,42620.01
12/29/2023 3:09,42620.01,42621.1,42601.1,16.87034,42618.81667,42628.29654,59.67330046,42621.09
12/29/2023 3:10,42621.09,42646.67,42621.09,16.27471,42624.92667,42625.80846,61.84544886,42646.66
12/29/2023 3:11,42646.67,42661.52,42646.66,9.16584,42633.0725,42624.67,62.48463996,42661.51
12/29/2023 3:12,42661.51,42677.75,42659.8,11.35682,42638.72833,42623.58769,70.64027727,42663.86
12/29/2023 3:13,42663.85,42666.26,42663.85,5.50813,42642.91667,42623.065,74.1631306,42666.26
12/29/2023 3:14,42666.26,42670,42666.25,2.98552,42647.08,42623.13654,70.15413104,42670
12/29/2023 3:15,42669.99,42681.1,42659.04,41.92411,42648.62083,42623.01346,64.5084786,42664.94
12/29/2023 3:16,42664.95,42671.1,42654.28,10.49204,42652.315,42624.53731,64.94905727,42671.1
12/29/2023 3:17,42671.1,42685.18,42671.09,27.79965,42655.57,42626.62462,62.21913658,42685.17
12/29/2023 3:18,42685.18,42685.18,42665.12,24.93257,42656.79333,42629.61462,63.9631456,42669.81
12/29/2023 3:19,42669.81,42669.81,42646.67,13.9618,42657.25667,42631.75077,50.17730496,42646.67
12/29/2023 3:20,42646.67,42684,42628.1,37.80901,42659.3875,42634.03269,46.81645443,42645.58
12/29/2023 3:21,42645.59,42645.59,42621.1,10.92458,42659.38833,42635.72308,43.76441259,42621.1
12/29/2023 3:22,42621.11,42621.11,42603.92,19.91807,42655.8275,42636.26692,44.86327626,42603.93
12/29/2023 3:23,42603.92,42603.93,42576.92,14.62455,42649.33667,42635.61577,39.33997155,42583.62
12/29/2023 3:24,42583.63,42590.23,42570.53,15.50628,42642.73917,42636.05231,29.51404959,42584.69
12/29/2023 3:25,42584.69,42603.3,42584.68,96.53976,42636.38083,42637.06,24.747653,42589.96
12/29/2023 3:26,42589.97,42624,42583.19,23.50666,42632.425,42638.08077,37.97777648,42622.53
12/29/2023 3:27,42622.54,42654.21,42622.53,38.52521,42631.38583,42639.48346,46.54264654,42652.47
12/29/2023 3:28,42652.47,42652.47,42626.28,20.26957,42627.65083,42639.72346,40.14782765,42626.28
12/29/2023 3:29,42626.28,42630.95,42626.28,7.92886,42623.13167,42639.12692,42.32436337,42630.94
12/29/2023 3:30,42630.95,42638,42583.2,30.41592,42615.91417,42637.45115,33.29278492,42583.2
12/29/2023 3:31,42583.2,42587.52,42551.1,43.73193,42609.585,42634.55154,28.11412399,42570.72
12/29/2023 3:32,42570.71,42585.2,42513.85,37.01248,42599.94667,42629.73577,25.62127496,42529.92
12/29/2023 3:33,42529.92,42529.93,42513.81,23.16669,42591.84333,42625.22615,27.24307898,42523.86
12/29/2023 3:34,42523.85,42577.5,42516.3,23.62942,42589.64083,42623.59115,39.44103232,42577.5
12/29/2023 3:35,42577.5,42577.5,42552.26,34.88787,42588.38333,42621.56962,41.43448366,42568.53
12/29/2023 3:36,42568.53,42568.57,42547.5,20.43708,42586.865,42618.48538,43.58034001,42566.47
12/29/2023 3:37,42566.47,42622.19,42566.47,25.45641,42589.4575,42616.93,55.7429842,42621.07
12/29/2023 3:38,42621.07,42638.8,42621.07,18.77793,42590.10417,42615.63885,56.82226212,42630.29
12/29/2023 3:39,42630.29,42646,42612,28.1148,42586.89833,42613.62885,53.48183767,42614
12/29/2023 3:40,42613.99,42638.24,42596.38,20.88506,42584.66583,42610.91692,46.47878714,42599.49
12/29/2023 3:41,42599.49,42599.99,42551.56,19.66294,42578.5125,42606.76923,35.95889403,42557.1
12/29/2023 3:42,42557.1,42571.1,42548.1,15.19319,42576.07917,42602.26538,38.58208012,42554
12/29/2023 3:43,42554,42591.1,42553.99,15.02807,42577.7775,42598.64731,44.29160935,42591.1
12/29/2023 3:44,42591.1,42597.69,42581.1,15.41863,42583.42417,42595.87308,52.35217674,42597.68
12/29/2023 3:45,42597.69,42601.1,42553.99,19.7353,42585.93583,42592.30885,47.5339233,42554
12/29/2023 3:46,42553.99,42588,42553.99,21.04845,42586.81,42590.09385,58.74047985,42587.99
12/29/2023 3:47,42588,42611.1,42583.37,22.69958,42590.3575,42589.70923,62.48997824,42611.1
12/29/2023 3:48,42611.1,42611.1,42580.62,9.60656,42591.5375,42588.81308,50.47995829,42580.63
12/29/2023 3:49,42580.62,42595.48,42561.71,19.57212,42586.59167,42587.97077,48.9866373,42561.72
12/29/2023 3:50,42561.72,42581.1,42550,12.17934,42579.90167,42586.63692,47.61904762,42550.01
12/29/2023 3:51,42550.01,42555.86,42534,22.24922,42573.235,42584.48462,35.82245091,42534
12/29/2023 3:52,42534,42535.99,42466.08,40.71687,42562.1475,42578.48115,27.57997865,42466.44
12/29/2023 3:53,42466.45,42472.66,42429,47.93564,42553.51583,42570.82923,27.83670313,42453.52
12/29/2023 3:54,42453.52,42464.03,42425,55.369,42543.15917,42563.26923,27.14027954,42429.72
12/29/2023 3:55,42429.71,42455.52,42406.52,42.84153,42531.81667,42556.50192,35.58623415,42454.99
12/29/2023 3:56,42454.98,42468.2,42418.48,29.41458,42516.9325,42550.18923,32.56853474,42419.07
12/29/2023 3:57,42419.06,42419.07,42367.07,98.05786,42502.93167,42543.08423,23.22393671,42385.99
12/29/2023 3:58,42386,42404.15,42383.37,29.23354,42486.66917,42537.81192,23.27802129,42392.84
12/29/2023 3:59,42392.84,42407.12,42376.91,23.49151,42469.67,42533.32154,29.24520304,42407.11
12/29/2023 4:00,42407.12,42412.85,42363.87,34.13869,42451.60667,42525.105,19.13967834,42363.87
12/29/2023 4:01,42363.88,42363.88,42100,407.5223,42425.12833,42512.62231,10.08697543,42243.98
12/29/2023 4:02,42243.98,42296.29,42226.43,118.62502,42403.675,42502.08769,19.86946153,42292.57
12/29/2023 4:03,42292.57,42331.68,42285.69,46.07281,42386.51083,42490.81692,26.37442627,42328.03
12/29/2023 4:04,42328.03,42344.02,42303.62,35.80907,42375.80667,42479.57462,28.48910353,42337.99
12/29/2023 4:05,42338,42365.83,42264,47.72123,42361.18,42466.65154,26.15499255,42278
12/29/2023 4:06,42278.01,42345.63,42273.16,41.30032,42353.87583,42456.75077,38.33980237,42342.07
12/29/2023 4:07,42342.06,42415.56,42342.06,33.82054,42350.22583,42451.13885,46.40973011,42411.19
12/29/2023 4:08,42411.18,42457.89,42396.7,59.78857,42353.46083,42447.44231,52.29992979,42457.89
12/29/2023 4:09,42457.89,42520.02,42453.89,123.03873,42361.79583,42443.40038,52.52088548,42486.01
12/29/2023 4:10,42486,42491.01,42445.73,20.91811,42366.775,42437.82,52.73516548,42452.59
12/29/2023 4:11,42452.6,42464.72,42440.12,31.48066,42369.52833,42433.44115,54.57339728,42440.15
12/29/2023 4:12,42440.14,42489.61,42440.14,28.91678,42380.00667,42429.65731,57.62292628,42489.61
12/29/2023 4:13,42489.61,42500.44,42476,11.38039,42399.92583,42424.73077,56.05205244,42483.01
12/29/2023 4:14,42483.02,42483.02,42463.96,19.80802,42414.20917,42420.24385,58.30209336,42463.97
12/29/2023 4:15,42463.97,42530.08,42457.17,59.19135,42431.04583,42419.02654,76.05223378,42530.07
12/29/2023 4:16,42530.08,42530.08,42502.81,40.37179,42447.0525,42418.25962,73.72722187,42530.07
12/29/2023 4:17,42530.08,42535.46,42516,27.97092,42468.405,42418.26846,71.97450872,42534.23
12/29/2023 4:18,42534.23,42539.82,42532,27.05564,42484.88333,42421.09038,71.71041308,42539.81
12/29/2023 4:19,42539.81,42539.82,42500.02,21.22962,42493.53333,42423.45462,77.58070898,42514.99
12/29/2023 4:20,42515.21,42519.99,42475.1,16.29422,42494.9675,42425.2,66.40522876,42475.1
12/29/2023 4:21,42475.1,42475.11,42430.62,21.82243,42490.3525,42424.26308,52.55252101,42430.63
12/29/2023 4:22,42430.63,42430.63,42391.1,25.79781,42486.39083,42423.72385,42.65458185,42405.05
12/29/2023 4:23,42405.04,42425.2,42374.55,31.55166,42484.85667,42425.09885,40.7724336,42421.74
12/29/2023 4:24,42421.75,42426,42333.55,78.69598,42472.48167,42423.10923,35.905022,42341.11
12/29/2023 4:25,42341.11,42363.42,42303.67,34.58976,42458.37333,42419.51692,34.59626724,42313.71
12/29/2023 4:26,42313.71,42360,42313.71,27.41244,42448.875,42418.98308,32.42624106,42349.99
12/29/2023 4:27,42350,42411.1,42349.99,21.41312,42437.33583,42424.66077,39.42625795,42391.6
12/29/2023 4:28,42391.61,42391.61,42373.46,20.10557,42424.49667,42427.86962,39.74254332,42376
12/29/2023 4:29,42376.01,42395.92,42364.49,21.42782,42411.99667,42430.03115,30.34183426,42384.23
12/29/2023 4:30,42384.22,42409.44,42341.94,31.27534,42395.5075,42430.18308,27.23664787,42341.94
